,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,TimeFrame
696,2022-10-22 23:01:08.928,0 days 01:16:07.009000,16,410.4380555555499,0 days 00:01:32.635000,11039,164,3,99,False,8,car,5357.597500000002,0.9806384004033324,OnTrack,-2074,103,1304,92.635
697,2022-10-22 23:01:09.008,0 days 01:16:07.089000,16,412.0380555555503,0 days 00:01:32.715000,11190,169,3,99,False,8,pos,5361.422617971319,0.9813385383977873,OnTrack,-2049,87,1304,92.715
698,2022-10-22 23:01:09.168,0 days 01:16:07.249000,16,413.63805555555064,0 days 00:01:32.875000,11341,174,4,99,False,8,car,5369.197500000001,0.9827616292283193,OnTrack,-1955,28,1303,92.875
699,2022-10-22 23:01:09.288,0 days 01:16:07.369000,16,414.5824999999945,0 days 00:01:32.995000,11459,178,4,99,False,8,pos,5375.210662715124,0.9838622602978097,OnTrack,-1885,-16,1303,92.995
700,2022-10-22 23:01:09.368,0 days 01:16:07.449000,16,415.5269444444384,0 days 00:01:33.075000,11577,182,4,99,False,8,car,5379.308611111112,0.9846123363458847,OnTrack,-1851,-36,1302,93.075
701,2022-10-22 23:01:09.528,0 days 01:16:07.609000,16,416.59361111110593,0 days 00:01:33.235000,11885,189,4,99,False,14,car,5387.708611111112,0.9861498468743236,OnTrack,-1816,-59,1303,93.235
702,2022-10-22 23:01:09.708,0 days 01:16:07.789000,16,417.09916666666095,0 days 00:01:33.415000,11255,192,4,99,False,14,pos,5397.414625007681,0.9879264062261269,OnTrack,-1753,-99,1303,93.415
703,2022-10-22 23:01:09.808,0 days 01:16:07.889000,16,417.60472222221597,0 days 00:01:33.515000,10625,196,4,99,False,12,car,5402.953055555557,0.9889401437592683,OnTrack,-1692,-137,1302,93.515
704,2022-10-22 23:01:09.988,0 days 01:16:08.069000,16,417.4876388888829,0 days 00:01:33.695000,10863,201,4,99,False,12,pos,5413.22258409997,0.9908198471234516,OnTrack,-1565,-220,1302,93.695
705,2022-10-22 23:01:10.089,0 days 01:16:08.170000,16,417.3705555555498,0 days 00:01:33.796000,11102,207,5,99,False,12,car,5419.110555555557,0.9918975635644174,OnTrack,-1508,-258,1301,93.796
706,2022-10-22 23:01:10.289,0 days 01:16:08.370000,16,416.6483333333281,0 days 00:01:33.996000,11557,214,5,99,False,12,car,5430.9994444444455,0.9940736697356206,OnTrack,-1427,-317,1301,93.996
707,2022-10-22 23:01:10.388,0 days 01:16:08.469000,16,415.78166666666175,0 days 00:01:34.095000,11438,218,5,99,False,12,pos,5437.047206176262,0.9951806337042108,OnTrack,-1394,-343,1302,94.095
708,2022-10-22 23:01:10.529,0 days 01:16:08.610000,16,414.9149999999954,0 days 00:01:34.236000,11319,222,5,99,False,12,car,5445.799444444445,0.9967826168571556,OnTrack,-1351,-375,1302,94.236
709,2022-10-22 23:01:10.649,0 days 01:16:08.730000,16,414.9149999999954,0 days 00:01:34.356000,11105,223,5,99,False,12,interpolation,5453.301404511586,0.9981557528794366,OnTrack,-1320,-400,1302,94.356
